PerformanceId,JokeId,Pitch,PitchSd,Intensity,IntensitySd,MinSound,MaxSound,HumanScore,HumanScorePostJokeOnly
3,12,0,0,43.71293360606966,2.035761518323394,-0.01374706654394518,0.012010442897934816,-1,-1
3,4,265.3717888089881,17.17431591255385,44.76898293752462,2.1216798392774177,-0.019452068030301188,0.018717285957273875,-1,-1
3,5,0,0,44.1906918842058,2.1249208092962233,-0.016546331256836272,0.016078278708889927,-1,-1
3,3,94.27232059495373,0.36363136232532656,46.176507318636276,3.8791393078212155,-0.044067356613629,0.04473935405103413,-1,-1
3,130,195.54170633454694,20.074276574358816,48.53188290661627,3.1486876261232846,-0.029633686010703778,0.029867245063538297,-1,-1
3,131,197.55517489656353,31.937094998971652,51.08534005904759,5.921070687166026,-0.10569495453021119,0.11849123415479614,0,0
3,112,266.4504087781117,7.3046732383513655,45.70054160266155,2.269941672668666,-0.037471614167195307,0.027269352605711904,-1,-1
3,133,242.2232462642651,47.91361326070915,55.76483625605431,11.842163893769687,-0.3060222462831782,0.24964874077351504,0,0
3,106,239.669635602342,17.036575347470947,53.63113522161762,8.222225986852218,-0.1884202768444806,0.21357050538130198,0,0
3,113,221.27978911164698,46.61958559160964,59.921387783733564,8.586198931362734,-0.5899985101337959,0.538453689051316,1,1
3,107,214.24008914809016,36.57665648923571,50.42295468628018,3.215969612181034,-0.08608910893937957,0.0997408323617884,-1,-1
3,118,231.0868414209782,41.107733341163836,64.51584369200684,9.386653607317028,-0.5421909454184235,0.6571437435986706,1,1
3,109,187.96772375426633,15.552120133273219,60.718966251884204,9.157357186759093,-1.2751676697360699,1.2268941713630528,0,0
3,116,204.80686458677224,22.18194612188759,52.405478285475674,5.799408936957324,-0.11344626859640165,0.13836311316308658,0,0
3,117,193.08402947797373,8.554458441298646,47.792410173689596,3.8511609173604517,-0.22032035488313945,0.2458714081023153,-1,-1
3,18,180.2882745252564,8.31361243448961,45.717418093700786,2.318528310146227,-0.026927051810373036,0.03665916729075311,-1,-1
3,10,179.0413068964174,3.1853043323610217,44.09035707017595,1.4489191297400965,-0.0160218367473061,0.01235008934118936,-1,-1
3,13,169.941761967548,78.44636579027072,45.48689523897157,3.35047473598788,-0.05256548983225811,0.04893287692246439,-1,-1
3,17,0,0,43.93067729485689,1.704196156622994,-0.01651796288510898,0.023579213392122867,-1,-1
4,29,190.19366703245666,44.000340041358406,60.34867975071023,7.449591735755705,-0.294229849883512,0.2450303056752054,1,1
4,15,141.41921618391382,30.740087262712702,49.706821264817435,4.671918243728548,-0.08800553613692855,0.08334593764269291,-1,-1
4,22,148.93661154347018,66.04499884386448,47.98820534223623,4.060365716748728,-0.06390441673327746,0.05632006083017671,-1,-1
4,11,220.4281681959667,45.11559472345462,49.635841972005146,5.6160387282237,-0.05917553074212449,0.07259251251603639,0,0
4,31,152.2552924815747,60.08146919859283,58.29884304635712,8.45478413663524,-0.24150168441325362,0.2497940703032985,0,0
4,27,181.81143217373204,41.71794975792202,71.54123060043597,9.892540145587981,-1.0081682776010126,0.9341071632877851,0,0
4,34,186.75059116635288,55.223262065250054,47.97984731826477,3.6715938504207646,-0.028399955912721635,0.048254414597108886,-1,-1
4,33,220.68185057244162,37.45829204885417,51.725764712467445,7.060509973550904,-0.08609818527499935,0.08215467420577405,0,0
4,37,147.79689867159053,42.77117226871715,60.27906780977425,6.48521521725331,-0.24460335281416237,0.21082705254921627,0,0
4,36,177.5170568778146,43.28892928633991,59.04159226354667,5.241837381883705,-0.1493072928314006,0.12365133843817884,0,0
4,25,240.11319205280012,17.45101957021668,65.95078768677992,9.065641850034444,-0.5356850015238491,0.5452583565839347,1,1
4,9,230.29820911948286,43.18539166686361,66.00910853659035,6.688777804802182,-0.30639979559772407,0.3237769333506055,1,1
4,16,190.45620105329624,60.865101421486635,63.014453926182135,9.670236775567865,-0.4544581992356612,0.5315017897872467,1,1
4,2,0,0,64.44013862042416,10.276099763674196,-1.0404999370749044,1.0919885059180179,1,1
4,8,179.27489864027945,62.09170789471675,59.72673662882415,6.004059132880239,-0.12526121909025822,0.14255526622280176,0,0
4,32,113.58029272273825,6.8581837144727915,45.307321754836565,2.1325606923052702,-0.018876011944835448,0.016923070113855933,-1,-1
4,7,126.50768768141837,27.474536242839125,45.86945040984128,2.5254130592952917,-0.020108747841114192,0.02205664612891111,-1,-1
4,20,155.15656852901404,41.775264106466956,60.718945773025425,5.900839470421076,-0.18944890269603493,0.17008497562674335,0,0
4,14,124.47260637757357,47.60803686855828,46.07474084888016,2.9856927847353987,-0.027922951147076533,0.02642273209882186,-1,-1
4,35,176.39960770675378,69.98337002204707,48.44527267826958,4.393751897696136,-0.058276825618467865,0.06703735599679543,-1,-1
4,28,222.64748439566995,62.89481967905114,47.3255121907962,2.2969538953549375,-0.026665257330515783,0.021436489796711825,-1,-1
4,1,224.95138744030288,60.320737833314126,56.93326720812771,5.287933596074793,-0.313648526494002,0.3104466303143958,0,0
4,30,193.42055387614357,54.71959612107017,56.195560187245114,4.355401864551369,-0.09613290371124195,0.13509164336675444,0,0
4,12,123.82131335364042,35.492596636828,52.216667932811426,5.227352555818475,-0.06885238647672307,0.06236798962188196,0,0
4,4,167.54788885576116,59.86709976696909,49.77959657074933,5.420408585399149,-0.047121325472598286,0.05618821170499176,-1,-1
4,5,169.21225604481302,57.55484109700545,56.87192948069887,4.259942087349873,-0.09055292404684447,0.11064444998510468,0,0
4,3,212.02875058885883,61.16348293287861,51.49476467719635,4.539711498894673,-0.06561658253467874,0.061426513114835275,0,0
4,102,220.04853975977247,55.21664869026349,62.3754360070692,9.893460436218634,-0.6782323359567111,0.5798703553656737,1,1
4,103,166.18459804677812,55.84267646846899,53.44131525748456,5.419518845392376,-0.0892586088652766,0.09640941893987608,0,0
4,104,164.49057153197103,62.128246758825235,57.52098818349072,8.183531046767731,-0.1858519910251526,0.2414165255282941,0,0
4,112,189.7471631731044,60.33449003011521,58.900023967628876,7.190603882573674,-0.170067116922849,0.17695558927633134,0,0
4,106,232.89511795334124,38.76092727545757,61.48684572328188,6.735898635284841,-0.23322398251076543,0.28784602430463,1,1
4,113,182.32884867190543,67.5586019937818,65.07075338163243,6.6682956952689345,-0.3323313518366821,0.42084873236863296,1,1
4,107,167.74592911789506,55.22944346588667,61.193229093688494,7.45023835931759,-0.16210896646443226,0.19122176396541155,0,0
4,108,190.5566210554372,59.22660466126385,64.32826449330277,6.0820859194968016,-0.3260814725616285,0.3354936265036576,1,1
4,109,227.12266797584712,48.04560311582326,50.31494257003876,4.325912602153846,-0.05677506637855992,0.06001629154459463,-1,-1
4,116,177.41956220048874,60.33744023452694,54.49477359720296,3.9207945483611693,-0.08195311552833538,0.08216569325896383,0,0
4,117,162.34712274174814,50.57672531526402,48.96421911937672,3.533935149754374,-0.05760725143672022,0.05856508180581463,-1,-1
4,18,145.15935538129975,56.78940224780218,53.583356321880935,6.399149989679347,-0.09337625258252791,0.11587401725378285,0,0
4,10,138.4591776194804,48.31798942729183,47.547998739855096,2.5932278346371977,-0.027925057594544837,0.029644188170158518,-1,-1
4,13,109.15058871349538,15.327110697931804,60.63529446488432,6.230153598565111,-0.1542802788528667,0.16021804403503692,0,0
4,17,76.91315361424515,1.4936129156534654,45.74451515995616,2.101830291655785,-0.018699076142303334,0.016104887401154743,-1,-1
5,11,0,0,46.615103841421615,2.10190926892741,-0.016851500857004147,0.019022386647893158,-1,-1
5,27,184.19400953165885,14.960165677803307,59.96704532167869,8.60256180146221,-0.28378921591286577,0.2534768816791713,1,1
5,34,210.73641919073742,78.25096116257421,53.39633614205187,6.739651227342151,-0.1625792970830942,0.2149336178801195,0,0
5,33,157.142463026868,1.4806264127920064,47.052630626683545,2.0213515785830265,-0.021966790577325472,0.020333269304693508,-1,-1
5,9,160.5439975526677,28.51802937162021,63.20059087322433,6.9356598488103325,-0.2975079015519777,0.29972115943282074,0,0
5,16,253.89494259284123,49.92751650313574,52.54787507438499,4.581945615016636,-0.07703644323432467,0.08515079976669813,0,0
5,2,0,0,63.165583676686104,9.695422240500676,-0.519483983367987,0.6018719102121609,1,1
5,8,163.23324869623713,6.367821967460251,50.87140049790341,4.08223912240509,-0.04956382884384678,0.05749231689895636,-1,-1
5,14,133.66586145785797,56.277717714524,55.04313395818194,3.888877142039527,-0.0864373393243945,0.09282005636390629,0,0
5,1,150.08628304199573,0.10222992424422693,49.29820522749085,4.855873579675943,-0.2938965975036341,0.29846128377389564,-1,-1
5,12,210.01401115712346,56.72631250790802,65.00010003854338,5.102050651277173,-0.23214884629568835,0.22183184615018509,1,1
5,4,0,0,47.34063929248584,2.0956105105860243,-0.027128315233505153,0.027155311538173035,-1,-1
5,5,178.22959238811328,3.6660005477495328,47.66540957527053,3.380121782927433,-0.0325578170566105,0.02650976187415024,-1,-1
5,103,225.19051756791677,2.6966966942599178,52.65589850374452,3.492644667383292,-0.05469599299014324,0.06831438169491218,-1,-1
5,104,141.85324185707353,36.798430868195794,56.82978105599344,5.747611932119756,-0.11649333726875331,0.13101383448242984,0,0
5,112,231.164676769753,16.098611258632793,56.07124829954406,5.768380991111955,-0.11477333154526202,0.10854219746032698,0,0
5,106,171.77268009252558,51.541437804098344,60.1820614248734,6.851939047754005,-0.195843513398213,0.17195720862060765,0,0
5,118,206.88953869894146,52.118937754675066,56.39711359162103,4.747114822802418,-0.26213658773684967,0.20010919578900901,0,0
5,116,149.18762615480964,26.94658971623135,54.78023096974588,5.7535510494096345,-0.09371580999825765,0.09618444788540706,0,0
5,10,0,0,47.25637542086793,1.800910153828659,-0.02133151067479686,0.022053325373158926,-1,-1
5,13,150.32850624943106,31.01434685811469,52.72682337256927,5.183549344066267,-0.07386102940385111,0.06275333258409294,0,0
6,22,191.4438541367243,61.18768048790098,61.83086107038992,7.060903542340828,-0.2687054121595962,0.3171017501468518,0,0
6,27,199.57243098067747,58.63763659133218,81.36358893473971,4.932484368473876,-1.4784282688878478,1.4431437063119463,1,1
6,9,230.37164404972404,53.6420272943061,70.19413443041431,9.057102978424528,-1.0921186449256612,1.1329910121247393,1,1
6,2,219.69074193021285,49.77266328718485,74.20784235978797,9.556465070345375,-1.1513430526308024,1.1683164546522335,1,1
6,8,242.55270886760078,39.6354629098712,68.78551292852309,6.419622935050119,-1.0394235201840756,1.056432440620207,0,0
6,20,192.55738948919162,48.40040983934494,71.70812273928786,9.931494972019017,-1.0699106030871048,1.1457789538150784,1,1
6,1,217.4645093938306,37.61806629713671,64.71399251359337,8.049488583665916,-0.49152807979760765,0.532854287229168,1,1
6,30,209.1640775584772,60.2175515436467,72.06015877270664,7.16942791048275,-1.0092022713997935,1.0101398463443867,1,1
6,3,211.46456982119983,63.913934733174,64.1537150628117,5.459277722104543,-0.38571779803791406,0.38211523224760624,0,0
7,29,197.0943264543011,64.80341026748675,62.066858060743826,5.228774997048993,-0.2911384075978979,0.2925786863418953,0,0
7,15,243.9749810746777,44.22988067708508,59.8918263514942,5.136979339525843,-0.1538319714176923,0.15071121764865075,0,0
7,22,222.50342311082193,51.97873466811684,68.66067486864402,6.905460894486723,-0.673676538952283,0.903127245697602,1,1
7,11,249.16187906766893,26.55250232727878,64.14188258458621,3.222396433934274,-0.1605596477343234,0.182659473743694,0,0
7,31,205.88005007063506,50.8150583374523,63.55537277418218,5.867542196457386,-0.23030902405049417,0.25450225572542057,1,1
7,27,221.41586557683334,51.77147229395426,76.3947465443841,7.42716357888021,-1.1226620196934198,1.1277884225040893,1,1
7,34,181.7954691628192,55.461416179228245,59.22173787942568,5.893947514585669,-0.2291049250095634,0.23360052353021743,0,0
7,33,197.0630724920047,51.48539229891086,53.79593301522887,4.5887153244071595,-0.11591873447225877,0.13810544614818113,0,0
7,37,164.54869080327762,16.415937840006418,64.47019163583363,6.556110878571631,-0.3413812102875423,0.29341322298221867,0,0
7,36,184.6053588337219,57.452970863995155,59.52762413262559,5.114059800341753,-0.1812344253151225,0.18573910816685857,0,0
7,25,209.0110023444997,55.446007487630894,67.55292364686386,6.550592232772161,-0.6585943327034025,0.7176698687693994,1,1
7,9,176.4161874040848,79.21292206056697,65.10541513486868,7.289087190091862,-0.36589573976419837,0.3759963385361763,1,1
7,16,189.97291959217253,68.72448778684083,62.37428883237833,3.667499438804411,-0.1932407457752461,0.19258872549873116,0,0
7,2,238.565507470094,10.46057301399582,65.85621380445868,8.82220942230948,-0.7371402314532575,0.8485587016417342,1,1
7,8,234.58835573861612,58.93199286458017,64.84703478240907,5.522242960255515,-0.2593308821336387,0.33353278450247426,1,1
7,32,206.0745862240605,47.022515228228265,53.88194936955202,4.259288017024381,-0.08947289541210059,0.08529829017448887,0,0
7,7,151.07769673197217,39.7721129180202,52.28850373986381,3.165755431737756,-0.06400423671186899,0.06767414745889108,-1,-1
7,20,163.94979584923192,44.27090276499018,63.231145192950166,4.946846914160916,-0.2489240178987265,0.2608730926278674,0,0
7,14,229.78306510138924,27.52497994160953,58.08398232467247,6.3864455521622885,-0.271151031213358,0.24600300771618241,0,0
7,35,168.88039168903117,0.6323736608247922,53.252137805626056,4.218339211407179,-0.09874885531801031,0.10456185315053096,0,0
7,28,186.62797472573152,70.46612158518997,56.73810102910425,3.708995979799356,-0.13532351501365433,0.10797197148903546,0,0
7,1,188.55760620879778,33.73071570696746,65.62959637672127,5.5168458268558105,-0.3875138504201812,0.41459945566552403,0,0
7,26,181.99879480888103,38.48933994329909,64.53978628376126,9.369783741812395,-0.718176849791243,0.7291886979751829,1,1
7,30,211.39419216793507,75.68815642826121,63.8058229021734,5.275711815050161,-0.2634920518762224,0.2579410161257503,0,0
7,12,244.789587736912,49.18881973267307,58.77132261104938,7.750119090145308,-0.22388238291631596,0.23477514150334727,0,0
7,4,152.8389467952282,55.98336285193857,52.55928485149435,3.670508793628421,-0.06075255828854101,0.06437282736060458,-1,-1
7,5,191.55538390315584,32.94949420260084,61.74893108666079,2.9514868232971394,-0.13550433312051274,0.12144244537495753,0,0
7,3,192.62331348212618,48.85174679823207,57.36507117822718,3.7899907626629563,-0.09948720225664412,0.08811393943471013,0,0
7,18,203.4415862278042,58.845585441931036,63.11983503268962,6.806549945490791,-0.34467846703109717,0.3991693879462827,0,0
7,10,188.7821705086132,7.390376728614902,52.98269222416733,3.305472942602316,-0.05309967261660532,0.0656454219091822,0,0
7,13,197.31035296163628,58.761373852318194,64.17415260356816,4.21624184868866,-0.22626062223366067,0.24269205901769456,0,0
7,17,0,0,52.36471526458395,3.269647778536196,-0.07218689817730821,0.08010283207858697,-1,-1
8,22,183.68057529015937,32.301114157322424,63.136593735450624,7.6334091861167686,-0.41981219567748956,0.5182543493627711,0,0
8,31,195.96607171409346,47.35845472673001,66.55207268589021,8.594478215761985,-0.6275705519161284,0.7196152999483612,1,1
8,27,203.41750697321817,64.67439023062043,81.63361159406858,5.682062339313163,-1.3353953947428552,1.2705125109894182,1,1
8,34,179.2394696171907,51.02652291863419,58.01500886159359,6.1978398569886455,-0.2734806335832888,0.24341032678952934,0,0
8,33,191.63894106083632,30.056018937842552,57.816264918559185,4.205674064248164,-0.13086911669019977,0.11756273504271891,0,0
8,37,226.174586045926,55.66156774817169,70.35352061250363,7.937262808051661,-0.7281811814332437,0.793486904717529,1,1
8,36,212.78700044063623,44.30277738677268,63.72757367437412,6.244413561537985,-0.482083032320759,0.522498595801014,0,0
8,25,182.87811542429122,60.10425177970053,73.85396434201697,10.158336156085708,-1.1615498419851766,1.112918948737714,1,1
8,32,209.9626000595164,40.02680225501195,55.12034399459078,2.948045345965933,-0.09716886951989488,0.09778167616034503,-1,-1
8,20,188.3636762027502,50.05287504348839,68.61626809111519,7.228301568390714,-0.6031700203087202,0.5847272680835125,1,1
8,35,202.76975392110197,59.733079262089056,67.5560474461377,8.693012774867048,-0.8863282445507807,0.8109880918638125,0,0
8,1,184.2816720978734,50.09030992462849,65.29385631589825,5.450914804851419,-0.36319938204795155,0.3621974734341941,0,0
8,26,209.15574482388755,51.46016655251629,76.28620220846427,6.71327701596809,-1.1214754196195442,1.1009532807400515,1,1
8,30,191.4991932798116,52.18325749826551,68.5303967624541,8.314732620525929,-0.7092517579182045,0.6545354108782279,1,1
