PerformanceId,JokeId,Pitch,PitchSd,Intensity,IntensitySd,MinSound,MaxSound,HumanScore,HumanScorePostJokeOnly
4,22,217.4645093938306,37.61806629713671,64.71399251359337,8.049488583665916,-0.49152807979760765,0.532854287229168,1.0,1.0
4,27,219.69074193021285,49.77266328718485,74.20784235978797,9.556465070345375,-1.1513430526308024,1.1683164546522335,1.0,1.0
4,9,211.46456982119983,63.913934733174,64.1537150628117,5.459277722104543,-0.38571779803791406,0.38211523224760624,0.0,0.0
4,2,242.55270886760078,39.6354629098712,68.78551292852309,6.419622935050119,-1.0394235201840756,1.056432440620207,1.0,1.0
4,8,230.37164404972404,53.6420272943061,70.19413443041431,9.057102978424528,-1.0921186449256612,1.1329910121247393,1.0,1.0
4,20,192.55738948919162,48.40040983934494,71.70812273928786,9.931494972019017,-1.0699106030871048,1.1457789538150784,1.0,1.0
4,1,209.1640775584772,60.2175515436467,72.06015877270664,7.16942791048275,-1.0092022713997935,1.0101398463443867,1.0,1.0
4,30,191.4438541367243,61.18768048790098,61.83086107038992,7.060903542340828,-0.2687054121595962,0.3171017501468518,1.0,1.0
4,3,199.57243098067747,58.63763659133218,81.36358893473971,4.932484368473876,-1.4784282688878478,1.4431437063119463,1.0,1.0
5,29,188.55760620879778,33.73071570696746,65.62959637672127,5.5168458268558105,-0.3875138504201812,0.41459945566552403,-1.0,-1.0
5,15,238.565507470094,10.46057301399582,65.85621380445868,8.82220942230948,-0.7371402314532575,0.8485587016417342,1.0,1.0
5,22,192.62331348212618,48.85174679823207,57.36507117822718,3.7899907626629563,-0.09948720225664412,0.08811393943471013,0.0,0.0
5,11,152.8389467952282,55.98336285193857,52.55928485149435,3.670508793628421,-0.06075255828854101,0.06437282736060458,-0.0,-0.0
5,31,191.55538390315584,32.94949420260084,61.74893108666079,2.9514868232971394,-0.13550433312051274,0.12144244537495753,0.0,0.0
5,27,186.62797472573152,70.46612158518997,56.73810102910425,3.708995979799356,-0.13532351501365433,0.10797197148903546,0.0,0.0
5,34,151.07769673197217,39.7721129180202,52.28850373986381,3.165755431737756,-0.06400423671186899,0.06767414745889108,0.0,0.0
5,33,234.58835573861612,58.93199286458017,64.84703478240907,5.522242960255515,-0.2593308821336387,0.33353278450247426,0.0,0.0
5,37,176.4161874040848,79.21292206056697,65.10541513486868,7.289087190091862,-0.36589573976419837,0.3759963385361763,1.0,1.0
5,36,188.7821705086132,7.390376728614902,52.98269222416733,3.305472942602316,-0.05309967261660532,0.0656454219091822,0.0,0.0
5,25,249.16187906766893,26.55250232727878,64.14188258458621,3.222396433934274,-0.1605596477343234,0.182659473743694,1.0,1.0
5,9,244.789587736912,49.18881973267307,58.77132261104938,7.750119090145308,-0.22388238291631596,0.23477514150334727,0.0,0.0
5,16,197.31035296163628,58.761373852318194,64.17415260356816,4.21624184868866,-0.22626062223366067,0.24269205901769456,1.0,1.0
5,2,229.78306510138924,27.52497994160953,58.08398232467247,6.3864455521622885,-0.271151031213358,0.24600300771618241,1.0,1.0
5,8,243.9749810746777,44.22988067708508,59.8918263514942,5.136979339525843,-0.1538319714176923,0.15071121764865075,-1.0,-1.0
5,32,189.97291959217253,68.72448778684083,62.37428883237833,3.667499438804411,-0.1932407457752461,0.19258872549873116,1.0,1.0
5,7,0,0,52.36471526458395,3.269647778536196,-0.07218689817730821,0.08010283207858697,-1.0,-1.0
5,20,203.4415862278042,58.845585441931036,63.11983503268962,6.806549945490791,-0.34467846703109717,0.3991693879462827,-0.0,-0.0
5,14,197.0943264543011,64.80341026748675,62.066858060743826,5.228774997048993,-0.2911384075978979,0.2925786863418953,-1.0,-1.0
5,35,163.94979584923192,44.27090276499018,63.231145192950166,4.946846914160916,-0.2489240178987265,0.2608730926278674,0.0,0.0
5,28,211.39419216793507,75.68815642826121,63.8058229021734,5.275711815050161,-0.2634920518762224,0.2579410161257503,-1.0,-1.0
5,1,222.50342311082193,51.97873466811684,68.66067486864402,6.905460894486723,-0.673676538952283,0.903127245697602,1.0,1.0
5,26,205.88005007063506,50.8150583374523,63.55537277418218,5.867542196457386,-0.23030902405049417,0.25450225572542057,1.0,1.0
5,30,206.0745862240605,47.022515228228265,53.88194936955202,4.259288017024381,-0.08947289541210059,0.08529829017448887,0.0,0.0
5,12,209.0110023444997,55.446007487630894,67.55292364686386,6.550592232772161,-0.6585943327034025,0.7176698687693994,-1.0,-1.0
5,4,181.99879480888103,38.48933994329909,64.53978628376126,9.369783741812395,-0.718176849791243,0.7291886979751829,1.0,1.0
5,5,197.0630724920047,51.48539229891086,53.79593301522887,4.5887153244071595,-0.11591873447225877,0.13810544614818113,-0.0,-0.0
5,3,181.7954691628192,55.461416179228245,59.22173787942568,5.893947514585669,-0.2291049250095634,0.23360052353021743,1.0,1.0
5,18,168.88039168903117,0.6323736608247922,53.252137805626056,4.218339211407179,-0.09874885531801031,0.10456185315053096,1.0,1.0
5,10,184.6053588337219,57.452970863995155,59.52762413262559,5.114059800341753,-0.1812344253151225,0.18573910816685857,0.0,0.0
5,13,164.54869080327762,16.415937840006418,64.47019163583363,6.556110878571631,-0.3413812102875423,0.29341322298221867,-1.0,-1.0
5,17,221.41586557683334,51.77147229395426,76.3947465443841,7.42716357888021,-1.1226620196934198,1.1277884225040893,1.0,1.0
6,22,184.2816720978734,50.09030992462849,65.29385631589825,5.450914804851419,-0.36319938204795155,0.3621974734341941,0.0,0.0
6,31,188.3636762027502,50.05287504348839,68.61626809111519,7.228301568390714,-0.6031700203087202,0.5847272680835125,0.0,0.0
6,27,191.63894106083632,30.056018937842552,57.816264918559185,4.205674064248164,-0.13086911669019977,0.11756273504271891,1.0,1.0
6,34,179.2394696171907,51.02652291863419,58.01500886159359,6.1978398569886455,-0.2734806335832888,0.24341032678952934,1.0,1.0
6,33,191.4991932798116,52.18325749826551,68.5303967624541,8.314732620525929,-0.7092517579182045,0.6545354108782279,1.0,1.0
6,37,183.68057529015937,32.301114157322424,63.136593735450624,7.6334091861167686,-0.41981219567748956,0.5182543493627711,1.0,1.0
6,36,195.96607171409346,47.35845472673001,66.55207268589021,8.594478215761985,-0.6275705519161284,0.7196152999483612,1.0,1.0
6,25,209.9626000595164,40.02680225501195,55.12034399459078,2.948045345965933,-0.09716886951989488,0.09778167616034503,1.0,1.0
6,32,182.87811542429122,60.10425177970053,73.85396434201697,10.158336156085708,-1.1615498419851766,1.112918948737714,-0.0,-0.0
6,20,209.15574482388755,51.46016655251629,76.28620220846427,6.71327701596809,-1.1214754196195442,1.1009532807400515,1.0,1.0
6,35,202.76975392110197,59.733079262089056,67.5560474461377,8.693012774867048,-0.8863282445507807,0.8109880918638125,1.0,1.0
6,1,212.78700044063623,44.30277738677268,63.72757367437412,6.244413561537985,-0.482083032320759,0.522498595801014,1.0,1.0
6,26,226.174586045926,55.66156774817169,70.35352061250363,7.937262808051661,-0.7281811814332437,0.793486904717529,1.0,1.0
6,30,203.41750697321817,64.67439023062043,81.63361159406858,5.682062339313163,-1.3353953947428552,1.2705125109894182,-0.0,-0.0
8,29,124.23944442048975,1.4495271226481685,65.08732655716484,9.164027475457038,-0.6216876616151243,0.7441873026798969,0.0,0.0
8,15,162.26900889286026,33.52878916215545,71.2335086062266,7.097299068624232,-0.6575338389243565,0.7552991045967391,-1.0,-1.0
8,22,246.25446414489656,43.56632986254218,62.530122539683134,8.505145666607687,-0.5017614920950343,0.6111811084631941,0.0,0.0
8,11,158.88321063939367,51.75057502845898,62.7859088953356,5.337129510690855,-0.2886058715027815,0.24833437481310258,-0.0,-0.0
8,31,171.0873342616424,90.84303036596462,62.450388641310624,8.143449132349549,-0.37837423408126375,0.35480791587545385,1.0,1.0
